id,paragraph,problems,question_plus
hf-148,,"{'question': '만주 하얼빈에서 침략자의 우두머리인 이토 히로부미를 암살하고 순국한 독립 운동가는 누구인가?', 'choices': ['장지연', '신돌석', '최익현', '민영환', '안중근'], 'answer': 5}",
hf-149,,"{'question': '처음으로 의병을 조직한 사람은 누구인가?', 'choices': ['최익현', '안중근', '신돌석', '장지연', '민영환'], 'answer': 1}",
hf-150,,"{'question': '우리 민족에게 일본에 대항하여 싸울 것을 당부하고 유서를 남기고 자결한 사람은 누구인가?', 'choices': ['민영환', '장지연', '신돌석', '안중근', '최익현'], 'answer': 1}",
hf-151,,"{'question': '을사조약의 부당성에 대해 황성 신문에 ‘시일야방성대곡’이라는 글을 실은 사람은 누구인가?', 'choices': ['신돌석', '최익현', '안중근', '민영환', '장지연'], 'answer': 5}",
hf-152,,"{'question': '16세의 나이로 시위 운동에 참여하여 만세를 부르고, 아우내 장터에서 독립 만세를 주도한 사람은 누구인가?', 'choices': ['민영환', '최익현', '안중근', '신돌석', '유관순'], 'answer': 5}",
hf-153,,"{'question': '일제가 한 마을 사람들을 모두 교회에 모아 놓고 불을 질러 죽게 했던 사건은 무엇인가?', 'choices': ['운양호 사건', '청산리대첩', '병인박해', '제암리 사건', '을미사변'], 'answer': 4}",
hf-154,,"{'question': '민족 지도자들이 독립 운동을 보다 효과적으로 펴기 위하여 중국 상하이에 세운 것은?', 'choices': ['대사관', '대한민국임시정부', '독립군', '독립협회', '독립운동본부'], 'answer': 2}",
hf-155,,"{'question': '특히 외국에서 독립 활동이 두드러졌던 나라는 프랑스와 어느 나라인가?', 'choices': ['영국', '러시아', '중국', '일본', '미국'], 'answer': 5}",
hf-156,,"{'question': '나라와 민족을 위하여 의로운 일을 하다가 돌아가신 분을 부르는 말은 무엇인가?', 'choices': ['의사', '검사', '간호사', '변호사', '판사'], 'answer': 1}",
hf-157,,"{'question': '상하이에서 국내로 잠입하여 1923년 1월 12일 종로 경찰서에 폭탄을 던지고 이를 쫓는 일본 경찰을 다수 사살한 분은 누구인가?', 'choices': ['신돌석', '최익현', '안중근', '김상옥', '민영환'], 'answer': 4}",
hf-158,,"{'question': '독립군은 주로 간도와 어느 곳을 근거지로 조직되었는가?', 'choices': ['상하이', '도쿄', '산둥반도', '북경', '연해주'], 'answer': 5}",
hf-159,,"{'question': '봉오동 전투를 승리로 이끌어 독립군의 사기를 크게 올린 사람은 누구인가?', 'choices': ['신돌석', '민영환', '안중근', '최익현', '홍범도'], 'answer': 5}",
hf-160,,"{'question': '김좌진 장군이 크게 활약하여 독립군의 사기를 드높였던 전투의 이름은 무엇인가?', 'choices': ['만세운동', '국내대진공작전', '봉오동전투', '청산리 대첩', '홍커우공언 폭탄투척 사건'], 'answer': 4}",
hf-161,,"{'question': '3․1 운동 이후 국어 연구에 뜻을 둔 사람들이 우리 민족의 문화를 지키고 한글을 연구하기 위하여 세운 단체는 무엇인가?', 'choices': ['대한민국임시정부', '독립협회', '한국어연구소', '조선어 학회', '세종대왕연구소'], 'answer': 4}",
hf-162,,"{'question': '조선어 학회 회원들은 세종 대왕이 훈민정음을 반포한 날을 무엇이라 정하고 기념하였는가?', 'choices': ['한글날', '석가탄신일', '개천절', '가갸날', '어린이날'], 'answer': 4}",
hf-163,,"{'question': '독립 운동가이며 학자이고 항일 운동과 역사 연구로 민족 사상을 일깨운 사람은 누구인가?', 'choices': ['신채호', '박은식', '이상화', '이상', '이인직'], 'answer': 2}",
hf-164,,"{'question': '일본이 우리 나라를 침략해 온 과정을 자세하게 밝힌 박은식이 쓴 역사책은 무엇인가?', 'choices': ['한국 통사', '난중일기', '삼국유사', '조선왕조실록', '삼국사기'], 'answer': 1}",
hf-165,,"{'question': '1910년 중국으로 건너가 동양학을 연구하면서 박은식, 신채호 등과 더불어 동제사를 조직하여 독립 운동에 이바지한 사람은 누구인가?', 'choices': ['이상화', '정인보', '김구', '한용운', '이승만'], 'answer': 2}",
hf-166,,"{'question': '독립 운동가, 시인, 승려로 ‘님의 침묵’을 지어 저항 문학에 앞장선 사람은 누구인가?', 'choices': ['심훈', '윤동주', '이상화', '심훈', '한용운'], 'answer': 5}",
hf-167,,"{'question': '소설가, 영화인으로 농촌 계몽 소설인 ‘상록수’를 지은 사람은 누구인가?', 'choices': ['김소월', '한용운', '이상화', '심훈', '심훈'], 'answer': 4}",
hf-168,,"{'question': '시인이며 ‘금잔디’, ‘엄마야 누나야’, ‘진달래꽃’, ‘산유화’ 등 한국의 전통적인 한을 노래한 사람은 누구인가?', 'choices': ['심훈', '윤동주', '이상화', '김소월', '한용운'], 'answer': 4}",
hf-169,,"{'question': '시인이며 ‘서시’, ‘또 다른 고향’, ‘별 헤는 밤’ 등을 지은 사람은 누구인가?', 'choices': ['한용운', '이육사', '윤동주', '이상화', '심훈'], 'answer': 3}",
hf-170,,"{'question': '본명은 원록이고 ‘광야’, ‘자오선’ 등을 지었으며, 끝까지 민족의 양심을 지키며 죽음으로서 일제에 항거한 시인은 누구인가?', 'choices': ['심훈', '한용운', '이상화', '윤동주', '이육사'], 'answer': 5}",
hf-171,,"{'question': '경기도 연천 전곡리는 어느 시대의 유물과 유적이인가?', 'choices': ['청동기시대', '신석기시대', '정보화시대', '철기시대', '구석기시대'], 'answer': 5}",
hf-172,,"{'question': '신라의 왕으로 우산국을 복속하고 국호를 신라로 바꾼 임금은?', 'choices': ['태종무열왕', '문무왕', '법흥왕', '지증왕', '선덕여왕'], 'answer': 4}",
hf-173,,"{'question': '고려의 문벌들의 향락과 실정 그리고 무신의 차별로인해 무신 정권을 일으킨 사람은?', 'choices': ['최항', '최충헌', '최우', '최의', '정몽주'], 'answer': 2}",
hf-174,,"{'question': '위화도 회군을 일으킨 이성계는 정권을 장악한 후 사대부들에게도 이 법을 시행하였다. 이 법은 어떤 법인가?', 'choices': ['수신전', '관수관급제', '휼양전', '과전법', '직전법'], 'answer': 4}",
hf-175,,"{'question': '이 사람은 조선의 통치 기준을 마련하였고 재상 정치를 주장하였다. 누구인가?', 'choices': ['이성계', '이방원', '정도전', '정몽주', '이색'], 'answer': 3}",
hf-176,,"{'question': '조선은 여진과의 관계에서 강경책을 실시하였는데 이 때 국경 근방에 세워진 것은 무엇인가?', 'choices': ['부곡', '봉화', '4군 6진', '이십삼부', '8군 12진'], 'answer': 3}",
hf-177,,"{'question': '조선의 광해군은 명과 후금 사이에서 어떤 외교 정책을 펼쳤는가?', 'choices': ['친일 정책', '중립 외교', '친 후금 정책', '친미 정책', '친명 정책'], 'answer': 2}",
hf-178,,"{'question': '조선 영조 임금은 붕당정치가 변질되자 붕당을 없앨 것을 내세워 이 정책 이론을 실시하였다. 무엇인가?', 'choices': ['평탕론', '향약', '세도정치', '탕평론', '신문고 제도'], 'answer': 4}",
hf-179,,"{'question': '탕평정치로 왕에게 넘어갔던 권력이 외척세력으로 넘어간 정치를 무엇이라고 하는가?', 'choices': ['대비 정치', '탕평 정치', '세도정치', '비선실세', '붕당정치'], 'answer': 3}",
hf-180,,"{'question': '신라의 만장일치의 귀족 합의제로 왕권 견제 기능을 한 이것은 무엇인가?', 'choices': ['제가회의', '정사암회의', '국무회의', '화백회의', '붕당회의'], 'answer': 4}",
hf-181,,"{'question': '신라 불교의 화엄 사상을 확립했던 사람은 누구인가?', 'choices': ['보덕', '원효', '화엄', '혜초', '의상'], 'answer': 5}",
hf-182,,"{'question': '몽고의 침입을 막기 위한 염원으로 만든 이것은 무엇인가?', 'choices': ['석가탑', '독립문', '팔만대장경', '다보탑', '경복궁'], 'answer': 3}",
hf-183,,"{'question': '사람이 곧 하늘이다 라는 인내천 사상으로 동학을 창시한 사람은?', 'choices': ['최재우', '손병희', '최시형', '박인호', '최제우'], 'answer': 5}",
hf-184,,"{'question': '조선 식민지화를 위힌 기초 작업으로 실시했던 것은?\xa0', 'choices': ['토지약탈', '황국신민화정책', '징병', '일본어 교육', '독립운동 탄압'], 'answer': 1}",
hf-185,,"{'question': '시일야방성대곡을 게재했던 신문은?', 'choices': ['시대일보', '동아일보', '조선일보', '매일신보', '황성신문'], 'answer': 5}",
hf-186,,"{'question': '경제개발 5개년 계획은 몇 년도부터 시작되었는가?', 'choices': ['1967년', '1952년', '1957년', '1962년', '1972년'], 'answer': 4}",
hf-187,,"{'question': '노사정 협의회와 신자유주의 경제정책을 실시했던 정부는?', 'choices': ['김종필 정부', '이명박 정부', '노무현 정부', '김영삼 정부', '김대중 정부'], 'answer': 5}",
generation-for-nlp-0,"해설: 빗살무늬 토기는 농경과 목축이 시작된 이 시대의 대표적인 유물로, 다양한 기법으로 새겨진 빗살 문양이 확인된다.","{'question': '밑줄 친 ‘이 시대’에 볼 수 있는 모습으로 가장 적절한 것은? [3점]', 'choices': ['간석기를 제작하는 노인', '철제 농기구로 밭을 가는 농민', '비파형 동검을 들고 있는 군장', '은병(활구)으로 교역을 하는 상인', '황룡사 9층 목탑을 구경하는 아이'], 'answer': '1'}",
generation-for-nlp-1,"학생: 이 사료는 고려사의 일부네요. 이 기록에서 어떤 사실과 역사적 의미를 알 수 있을까요?

선생님: (가) 이/가 쌍기에게 명하여 처음으로 과거제를 시행하도록 한 내용입니다. 이를 통해 유교적 소양을 갖춘 관리를 등용하고자 했음을 알 수 있습니다.","{'question': '(가) 왕에 대한 설명으로 옳은 것은? [3점]', 'choices': ['삼별초를 조직하였다.', '규장각을 운영하였다.', '훈민정음을 창제하였다.', '육영 공원을 설립하였다.', '노비안검법을 실시하였다.'], 'answer': '5'}",
generation-for-nlp-2,"학생: 이 비는 **(가)**의 광개토 대왕을 기리기 위해 세워진 것입니다. 이 비를 통해서 (가) 이/가 천손 의식을 내세웠고, 강력한 군사력을 바탕으로 요동을 포함한 만주 일대를 차지한 사실을 알 수 있습니다.

이미지 자료: 광개토 대왕릉비 사진","{'question': '(가) 국가에 대한 설명으로 옳은 것은?', 'choices': ['우산국을 정벌하였다.', '진대법을 실시하였다.', '경국대전을 반포하였다.', '쌍성총관부를 공격하였다.', '백두산정계비를 건립하였다.'], 'answer': '2'}",
generation-for-nlp-3,"주제: 인물로 본 신라 불교

모둠별 발표 주제

1모둠: 자장과 호국 불교

2모둠: 원효와 아미타 신앙

3모둠: (가)","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은?', 'choices': ['의상과 화엄 사상', '지눌과 수선사 결사', '의천과 해동 천태종', '신돈과 전민변정도감', '묘청과 서경 천도 운동'], 'answer': '1'}",
generation-for-nlp-4,"추밀원부사를 지냈던 홍문계는 딸이 공녀로 선발되자, 권세가에게 부탁하여 공녀가 되는 것을 면하고자 하였으나 성사되지 못하였다. 결국 그는 딸이 공녀가 되는 것을 막기 위해 딸의 머리를 깎았다. 원(元) 공주는 이 소식을 듣고 크게 노하여, 홍문계를 가두고 가혹한 형벌을 가했으며 그의 재산을 몰수하였다.","{'question': '다음 자료의 상황이 나타난 시기의 모습으로 옳은 것은?', 'choices': ['골품제가 실시되었다.', '집강소가 설치되었다.', '수원 화성이 건설되었다.', '권문세족이 농장을 확대하였다.', '향약이 전국적으로 보급되었다.'], 'answer': '4'}",
generation-for-nlp-5,"소손녕이 말하기를, “너희 고려가 우리 거란과 접해 있으면서도 바다를 건너 송에 사대하니, 이 때문에 정벌하러 왔다. 우리에게 조공을 하면 무사할 것이다.”라고 하였다. 서희가 말하기를, “압록강 안팎은 우리의 영역인데, 지금 여진이 그곳을 차지하여 길이 막혀 조공을 하지 못하는 것이다. 만약 우리가 여진을 쫓아 내고 옛 고구려 땅을 되찾아 성을 쌓고 길이 통하도록 해 준다면, 어찌 조공을 하지 않겠는가.”라고 하였다. …(중략)…소손녕이 이를 보고하자, 거란 황제가 “고려가 강화를 요청해 왔으니, 마땅히 군사 행동을 중지하라.”라고 하였다.","{'question': '다음 사건의 영향으로 가장 적절한 것은? [3점]', 'choices': ['별기군이 창설되었다.', '훈련도감이 조직되었다.', '강동 6주가 확보되었다.', '금관가야가 멸망하였다.', '9서당 10정이 편성되었다.'], 'answer': '3'}",
generation-for-nlp-6,"태조, 태종, 세종을 거치면서 공납 제도가 정비되었는데, 그 이후로 세월이 흐르면서 여러 문제가 불거졌습니다. 중앙 관청의 서리들은 고을로부터 공물이 오는 것과 상관없이 자신들이 준비한 것으로 납입하고는, 그 고을에 독촉하여 대가를 지나치게 많이 징수하였습니다. 궁가(宮家)에서도 고을의 공물 납부를 막고 대신 납입하고는 고을 사람들로부터 공물 가격의 몇 배를 요구하였습니다. 이러한 폐단을 백성들이 어떻게 견디겠습니까?","{'question': '밑줄 친 ‘폐단’에 대한 대책으로 옳은 것은? [3점]', 'choices': ['대동법을 실시하였다.', '전시과를 시행하였다.', '공음전을 지급하였다.', '직전법을 제정하였다.', '건원중보를 발행하였다.'], 'answer': '1'}",
generation-for-nlp-7,"이곳은 유네스코 세계유산에 등재된 9곳의 (가) 가운데 하나입니다. 주세붕이 세운 것을 시작으로 전국 각지에 설립된 (가) 은/는 조선 시대 유학 교육과 선현에 대한 제사를 담당하였으며, 왕이 현판을 하사하고, 서적, 토지, 노비를 지원하기도 하였습니다.","{'question': '(가)에 대한 설명으로 옳은 것은?', 'choices': ['불국사를 창건하였다.', '팔관회를 개최하였다.', '한성순보를 발행하였다.', '사림의 지위 강화에 기여하였다.', '최씨 무신 정권의 기반이 되었다. 사 영역'], 'answer': '4'}",
generation-for-nlp-8,"학생 1: (가) 에 대해 말해 볼까?

학생 2: 조선이 청의 군신 관계 요구를 거부하자, 이를 빌미로 청이 조선을 침략한 전쟁이야.

학생 3: 결국 조선은 굴욕적인 항복을 하였고, 세자와 일부 신하들이 청에 인질로 끌려갔어.","{'question': '(가) 전쟁 중에 있었던 사실로 옳은 것은? [3점]', 'choices': ['이성계가 위화도에서 회군하였다.', '인조가 남한산성에서 항전하였다.', '이순신이 한산도에서 대승을 거두었다.', '을지문덕이 살수에서 적군을 격파하였다.', '김좌진이 청산리 전투를 승리로 이끌었다.'], 'answer': '2'}",
generation-for-nlp-9,"□□ 문화원 시민 강좌
우리 문화원에서는 19세기 이후 위정척사 운동을 전개하였던 인물에 대한 강좌를 마련하였습니다. 많은 관심과 참여 부탁드립니다.

강좌 주제

제1강좌: 척화주전론을 역설한 이항로

제2강좌: 왜양일체론을 주장한 최익현

제3강좌: (가)

일시: 2021년 △△월 △△일 15:00 ~ 18:00

장소: □□ 문화원 강당","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은?', 'choices': ['성학십도를 저술한 이황', '시무 28조를 올린 최승로', '유교적 사관을 제시한 김부식', '영남 만인소를 주도한 이만손', '재상 중심의 정치를 강조한 정도전'], 'answer': '4'}",
generation-for-nlp-10,"그림은 군국기무처에서 관료들이 개혁안을 논의하고 있는 모습을 묘사한 것입니다. 이곳에서 의결하여 추진한 개혁에 대해 이야기해 볼까요?

학생 1: 궁내부를 설치하였습니다.

학생 2: 신분제를 폐지하였습니다.

학생 3: (가)","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은?', 'choices': ['장용영을 창설하였습니다.', '영정법을 시행하였습니다.', '금융 실명제를 도입하였습니다.', '과부의 재가를 허용하였습니다.', '사사오입 개헌안을 통과시켰습니다.'], 'answer': '4'}",
generation-for-nlp-11,"지도는 네덜란드 헤이그에서 열린 제2차 만국 평화 회의에 파견된 특사의 여정을 나타낸 것이다. 이들은 을사늑약의 불법성을 알리려고 하였으나, 일본 등의 방해로 소기의 목적을 달성하지 못하였다. 일본은 이를 빌미로 고종을 강제로 퇴위시켰다.","{'question': '밑줄 친 ‘특사’가 파견된 시기를 연표에서 옳게 고른 것은? [3점] 신미양요 발발, (가), 임오군란 발생, (나), 대한 제국 수립, (다), 국권 피탈, (라), 6·10 만세 운동 발생, (마), 만주 사변 발발', 'choices': ['(가)', '(나)', '(다)', '(라)', '(마)'], 'answer': '3'}",
generation-for-nlp-12,"국왕: (가) (경종 다음, 정조 이전)

재위 기간: 1724년 ~ 1776년

주요 업적:

성균관 입구에 탕평비를 세움

『속대전』을 편찬함

청계천 준설 사업을 실시함

신문고를 부활시킴","{'question': '(가) 왕이 실시한 정책으로 옳은 것은? [3점]', 'choices': ['녹읍을 폐지하였다.', '균역법을 시행하였다.', '평양으로 천도하였다.', '사심관 제도를 마련하였다.', '통리기무아문을 설치하였다.'], 'answer': '2'}",
generation-for-nlp-13,"제1조: 조선 주둔 헌병은 치안 유지에 관한 경찰과 군사 경찰을 관장한다.

··· (중략) ···

제3조: 헌병 장교, 준사관, 하사, 상등병에게는 조선 총독이 정하는 바에 의하여 재직하면서 경찰관의 직무를 집행하게 한다.

제4조: 경찰관의 직무를 집행하는 자가 그 경찰 사무에 관해 직권을 가진 상관의 명령을 받은 때에는 즉시 이를 복종하여 실행해야 한다.","{'question': '다음 법령이 시행된 시기에 있었던 사실로 옳은 것은? [3점]', 'choices': ['식목도감이 설치되었다.', '홍경래의 난이 일어났다.', '토지 조사 사업이 실시되었다.', '신탁 통치 반대 시위가 발생하였다.', '독립 협회가 만민 공동회를 개최하였다.'], 'answer': '3'}",
generation-for-nlp-14,"내가 취직을 하기 위해 경성에 갔습니다. 호적 등본이 필요하다고 하여 발급받아서 보니, 직업이 '도한(백정)'이라고 쓰여 있기에 차마 그것을 내놓기가 부끄러워 그만두었습니다. ··· (중략) ··· 아이들을 학교에 보내려면 호적이 필요한데, '도한(백정)'이라는 것이 적혀 있으면 쫓아냅니다.","{'question': '다음 자료를 활용한 탐구 활동으로 가장 적절한 것은?', 'choices': ['당백전의 발행 계기를 알아본다.', '교정도감의 설치 과정을 분석한다.', '조선 형평사의 창립 배경을 살펴본다.', '미국에 보빙사를 파견한 목적을 조사한다.', '미․소 공동 위원회의 결렬 결과를 파악한다.'], 'answer': '3'}",
generation-for-nlp-15,"자료는 **(가)**의 외교 담당 기관인 구미 위원부가 발급한 시민증이다. 3·1 운동을 계기로 상하이에 수립된 **(가)**은/는 활발한 외교 활동을 전개하였으며, 독립 운동 자금을 모으기 위해 독립 공채를 발행하였다.","{'question': '(가)에 대한 설명으로 옳은 것은? [3점]', 'choices': ['도병마사를 설치하였다.', '홍범 14조를 반포하였다.', '강화도 조약을 체결하였다.', '의정부 서사제를 실시하였다.', '연통제와 교통국을 조직하였다.'], 'answer': '5'}",
generation-for-nlp-16,"일제에 압수되었던 ‘큰사전’ 원고 되찾아
경성역의 창고에서 방대한 양의 우리말 ‘큰사전’ 원고가 발견되었다. 이 원고는 일제의 탄압 속에서도 우리말을 지키고자 노력했던 **(가)**에서 사전 편찬을 위해 작성한 것이었으나, 1942년 (가) 사건으로 일체 경찰에 압수되어 3년 동안 그 행방을 알 길이 없었다. 이번 발견을 계기로 사전 편찬 작업이 본격적으로 재개될 전망이다.","{'question': '(가) 단체에 대한 설명으로 옳은 것은?', 'choices': ['105인 사건으로 해체되었다.', '교조 신원 운동을 추진하였다.', '국채 보상 운동을 주도하였다.', '을미사변을 계기로 조직되었다.', '한글 맞춤법 통일안을 제정하였다.'], 'answer': '5'}",
generation-for-nlp-17,"(가)
친애하는 국회의원 동지 여러분!
본인은 내각 책임제 하의 행정 수반으로서…(중략)…3·15 부정 선거 관련자 처단과 부정 축재자 처리에 있어서는 혁명 정신에 입각하여 현행법을 적절히 활용하여 왔습니다.

(나)
친애하는 대의원 여러분!
유신 헌법에 따라 최초로 탄생된 제도의 하나가 지금 개막한 통일 주체 국민 회의입니다. …(중략)… 여러분은 대통령을 선출하고 국회의원의 일부를 선출하게 되는 것입니다.","{'question': '(가), (나) 연설이 행해진 시기 사이에 있었던 사실로 옳은 것은?', 'choices': ['남북 기본 합의서가 채택되었다.', '남북한이 유엔에 동시 가입하였다.', '7․4 남북 공동 성명이 발표되었다.', '제2차 남북 정상 회담이 개최되었다.', '남북한이 개성 공단 조성에 합의하였다.'], 'answer': '3'}",
generation-for-nlp-18,"유권자의 날
요약 선거의 의미를 되새기고 투표 참여를 독려하기 위해 제정한 법정 기념일
날짜 매년 5월 10일
이날은 우리나라 역사상 최초로 실시된 보통 선거를 기념하기 위해 지정되었다. 이 선거는 유엔 한국 임시 위원단이 참관한 가운데 시행되었으며, 제주도 2곳의 선거구를 제외하고 총 198명의 국회의원이 선출되었다. 당시 선거에서는 문맹자가 많아 후보자의 기호를 막대기 갯수로 표기하기도 하였다. 이 선거로 구성된 국회는 2년 동안 활동하였다.","{'question': '밑줄 친 ‘국회’에 대한 설명으로 옳은 것은? [3점]', 'choices': ['회사령을 폐지하였다.', '헌의 6조를 채택하였다.', '대한국 국제를 반포하였다.', '국가 총동원법을 선포하였다.', '반민족 행위 처벌법을 제정하였다.'], 'answer': '5'}",
generation-for-nlp-19,"최근 한국에서는 경찰의 고문으로 사망한 박종철 학생을 위한 추도회를 개최하는 과정에서 충돌이 일어나 수백 명이 연행되었습니다. 특파원에 따르면, 전두환 정권에 대한 국민들의 분노가 갈수록 고조되고 있다고 합니다.","{'question': '다음 뉴스 내용을 활용한 탐구 활동으로 가장 적절한 것은?', 'choices': ['6월 민주 항쟁의 배경을 조사한다.', '조선 혁명 선언의 내용을 분석한다.', '브나로드 운동의 전개 과정을 파악한다.', '광주 학생 항일 운동의 계기를 살펴본다.', '모스크바 3국 외상 회의의 결정 내용을 찾아본다.'], 'answer': '1'}",
generation-for-nlp-20,"이것은 오랜 세월 땅속에 묻혀 있다가 1993년에 부여 능산리에서 발굴되어, 고대 국가인 **(가)**을/를 대표하는 유물이 되었습니다. 불로장생을 염원하는 신선 사상과 연꽃으로 상징되는 불교적 세계관이 조화롭게 표현되어 있습니다.","{'question': '(가) 국가에 대한 설명으로 옳은 것은?', 'choices': ['왕건이 건국하였다.', '상평통보를 발행하였다.', '홍범 14조를 반포하였다.', '웅진에서 사비로 천도하였다.', '제가들이 사출도를 다스렸다.'], 'answer': '4'}",
generation-for-nlp-21,"학습 주제: 'OO 지역' 역사 탐구

5소경 중 하나인 중원경이 있었어.

몽골의 침략에 맞선 하층민의 항쟁도 있었지.

신립이 이끄는 조선군이 일본군과 격전을 벌였어.

(가)","{'question': '(가)에 들어갈 내용으로 가장 적절한 것은?', 'choices': ['수원 화성이 건설되었어.', '경인선 철도가 부설되었어.', '충주 고구려비가 건립되었어.', '제주 4․3 사건이 발생하였어.', '신흥 무관 학교가 설립되었어.'], 'answer': '3'}",
generation-for-nlp-22,"우리 태조 대왕께서 천명을 받아 즉위하셔서 태평성대를 이루고 문화를 발전시키셨습니다. 그 뒤 우리 **(가)**께서 널리 어질고 능력 있는 사람을 불러들이셨습니다. 때마침 후주에서 보내온 사신 일행 중에 쌍기라는 자가 어질다는 말을 듣고 **(가)**께서 그에게 예빈성사의 벼슬을 주고, 그의 건의에 따라 과거제를 처음으로 시행하였습니다. 그리하여 무오년과 경신년의 과거에서 각각 최섬과 최광범을 장원으로 선발하였습니다.","{'question': '(가) 왕이 시행한 정책으로 옳은 것은? [3점]', 'choices': ['대가야를 병합하였다.', '탕평책을 추진하였다.', '경국대전을 반포하였다.', '노비안검법을 실시하였다.', '국내성에서 평양으로 천도하였다.'], 'answer': '4'}",
generation-for-nlp-23,"(선조 25년) 4월 16일
왜선 수백 척이 부산에 나타났다는 소문이 돌더니, 저녁나절에는 부산과 동래가 함락되었다는 말이 들려와 경악을 금치 못했다.

(선조 25년) 날짜 미상
전라 좌수사가 적선 42척을 불태우니 적들이 너나 할 것 없이 물속으로 뛰어들었다고 한다.

(선조 26년) 4월 8일
내가 병에 걸려 몹시 고생할 때 들었는데, 지난 1월에 명나라 장수 이여송이 평양의 왜군을 공격해 섬멸했다고 한다.

(선조 26년) 7월 8일
전라도에 온 명나라 군사들이 민가에서 끝도 없이 재물을 약탈하여 마치 왜적에게 봉변을 당한 것 같다고 한다. 전주에 사는 송영구의 집에도 명나라 군사들이 난입해 재산을 빼앗았다고 한다.","{'question': '다음 일기에 나타난 전쟁 중에 있었던 사실로 옳은 것은? [3점]', 'choices': ['별무반이 편성되었다.', '김원봉이 의열단을 조직하였다.', '곽재우, 조헌 등의 의병이 활약하였다.', '강감찬이 귀주에서 적군을 대파하였다.', '삼별초가 근거지를 옮겨 가며 항쟁하였다.'], 'answer': '3'}",
generation-for-nlp-24,"묘청이 난을 일으켜 나라 이름을 대위, 연호를 천개, 군대를 천견충의군이라 하였다. 왕이 **(가)**을/를 원수로 삼아 관군을 이끌고 가 난을 평정하도록 하였다.

서경 전투는 국풍파 대 한학파의 싸움이며, 독립당 대 사대당의 싸움이며, 진취 사상 대 보수 사상의 싸움이었다. 묘청은 전자의 대표요, **(가)**은/는 후자의 대표였다. 이 싸움에서 묘청 등이 패하고 **(가)**이/가 승리함으로써 우리의 역사는 사대적·보수적 사상인 유교 사상에 굴복되고 말았다.","{'question': '(가) 인물에 대한 설명으로 옳은 것은?', 'choices': ['수선사 결사 운동을 주도하였다.', '조선 혁명 선언을 작성하였다.', '한인 애국단을 이끌었다.', '삼국사기를 편찬하였다.', '척화비를 건립하였다.'], 'answer': '4'}",
generation-for-nlp-25,"엄 행수는 종본탑 동쪽에 살았는데, 마을 안의 똥 치는 일이 생업이었다. …(중략)… 한양 도성 주변 왕십리의 무와 살곶이의 순무, 연희궁의 고추·마늘·부추·파, 청파의 미나리, 이태인의 토란 등의 채소는 가장 좋은 땅에 심는데, 모두 엄 행수의 똥을 가져다 써야 많은 수확을 올릴 수 있었다.

남쪽 지방이나 북쪽 지방이나 벼농사 짓는 방법이 똑같아 언덕과 습지를 구별하지 않고 모내기만을 위주로 하고 볍씨를 논에 뿌려 농사짓는 자가 드물었다. …(중략)… 하지만 모내기를 할 때 비가 오지 않아 피해를 입는 농민이 많았으므로 의정부에서 그 대책을 논의하였다.","{'question': '다음 자료에 나타난 시기의 모습으로 가장 적절한 것은?', 'choices': ['삼백 산업이 발달하였다.', '새마을 운동이 추진되었다.', '전민변정도감이 설치되었다.', '관리들에게 녹읍이 지급되었다.', '담배를 비롯한 상품 작물이 재배되었다.'], 'answer': '5'}",
generation-for-nlp-26,"(가)
미국 군함 위의 조선인들
신미양요 당시 미국 군함 콜로라도호에 있는 조선인들의 모습이다.

(나)
미국에 파견된 조선 사절단
민영익을 대표로 미국에 처음 파견된 조선 사절단의 모습이다.","{'question': '(가), (나) 사진이 촬영된 시기 사이에 있었던 사실로 옳은 것은?', 'choices': ['김홍집이 조선책략을 들여왔다.', '일본군이 간도 참변을 일으켰다.', '프랑스군이 외규장각 도서를 약탈하였다.', '러시아가 절영도 조차 요구를 철회하였다.', '오페르트가 남연군 묘의 도굴을 시도하였다.'], 'answer': '1'}",
